1420816157,15.26999998,0.207214,-1.704529,-0.125488,-0.415453,2.150236,0.167779,,走っている
1420816157,15.2809999,0.226501,-1.669434,-0.091003,-0.1771,2.023204,0.478037,,走っている
1420816157,15.28999996,0.317261,-1.528259,-0.079895,-0.138484,1.963549,0.73157,,走っている
1420816157,15.30099988,0.270996,-1.499817,-0.030151,-0.167513,1.820004,0.90441,,走っている
1420816157,15.30999994,0.235046,-1.485046,-0.007996,-0.229298,1.608816,0.983772,,走っている
1420816157,15.32099986,0.180481,-1.426025,0.021545,-0.273773,1.402953,1.002148,,走っている
1420816157,15.32999992,0.119446,-1.345886,0.016479,-0.283627,1.242365,0.97525,,走っている
1420816157,15.34099984,0.067261,-1.243835,0.00824,-0.274306,1.127582,0.896154,,走っている
1420816157,15.3499999,0.036987,-1.118713,0.041687,-0.297209,1.029045,0.776578,,走っている
1420816157,15.36099982,0.008423,-0.886414,0.136292,-0.3542,0.924383,0.622114,,走っている
1420816157,15.36999989,0.021851,-0.784241,0.108215,-0.369913,0.889229,0.49375,,走っている
1420816157,15.3809998,0.112854,-0.464417,0.010559,-0.335558,0.909203,0.43303,,走っている
1420816157,15.38999987,0.133728,-0.36792,-0.015198,-0.299872,0.922253,0.422644,,走っている
1420816157,15.40099978,0.159668,-0.092285,-0.018188,-0.189084,0.927313,0.413855,,走っている
1420816157,15.40999985,0.143066,0.058411,-0.053345,-0.037817,0.860734,0.396278,,走っている
1420816157,15.41999984,0.102966,0.205261,-0.133362,0.251935,0.679106,0.332096,,走っている
1420816157,15.42999983,0.024475,0.323914,-0.212341,0.346477,0.620517,0.304932,,走っている
1420816157,15.43999982,-0.075867,0.370972,-0.302063,0.545948,0.559264,0.199737,,走っている
1420816157,15.44999981,-0.127991,0.3302,-0.394043,0.573911,0.615723,0.153931,,走っている
1420816157,15.4599998,-0.092896,0.216736,-0.465942,0.586694,1.023719,0.051665,,走っている
1420816157,15.47099996,-0.086365,0.106567,-0.44696,0.575775,1.186971,0.046073,,走っている
1420816157,15.47999978,-0.060486,-0.045532,-0.528992,0.514523,1.629588,0.198672,,走っている
1420816157,15.49099994,-0.089905,-0.219299,-0.579285,0.543818,1.881523,0.18509,,走っている
1420816157,15.5,-0.097168,-0.273315,-0.546265,0.624511,1.899633,0.058856,,走っている
1420816157,15.51099992,-0.085266,-0.479736,-0.393005,0.678041,1.625327,-0.160322,,走っている
1420816157,15.51999998,-0.035522,-0.744263,-0.21637,0.678041,1.625327,-0.160322,,走っている
1420816157,15.5309999,-0.035522,-0.744263,-0.21637,0.774714,0.461792,-0.643153,,走っている
1420816157,15.53999996,-0.078796,-1.273621,-0.141296,1.001349,-0.242348,-0.652474,,走っている
1420816157,15.54999995,-0.080139,-1.66925,-0.008057,1.133708,-0.843423,-0.467917,,走っている
1420816157,15.56099987,-0.07666,-1.999939,0.055359,0.747549,-0.711064,-0.360858,,走っている
1420816157,15.56999993,0.084167,-1.999939,-0.094666,0.001332,-0.167247,-0.366451,,走っている
1420816157,15.58099985,0.424438,-1.999939,-0.255676,-0.576841,-0.213852,-0.283627,,走っている
1420816158,15.58999991,0.582397,-1.999939,-0.445679,-0.83277,-0.684432,-0.225836,,走っている
1420816158,15.5999999,0.665527,-1.999939,-0.418518,-1.109473,-0.849016,-0.203998,,走っている
1420816158,15.6099999,0.651367,-1.933349,-0.270874,-1.33744,-0.560063,-0.247141,,走っている
1420816158,15.61999989,0.657898,-1.702881,-0.18335,-1.247158,-0.208526,-0.251136,,走っている
1420816158,15.62999988,0.684814,-1.64325,-0.090698,-0.847684,-0.091879,-0.280964,,走っている
1420816158,15.63999987,0.620483,-1.555115,0.047363,-0.343814,-0.259925,-0.361924,,走っている
1420816158,15.64999986,0.555969,-1.454407,0.095947,0.076433,-0.445281,-0.485761,,走っている
1420816158,15.65999985,0.464722,-1.379395,0.088806,0.313987,-0.554204,-0.578439,,走っている
1420816158,15.671,0.379944,-1.380676,0.062073,0.367783,-0.558731,-0.637561,,走っている
1420816158,15.67999983,0.363098,-1.432495,0.046509,0.295345,-0.384294,-0.706537,,走っている
1420816158,15.69099998,0.393982,-1.456116,0.012695,0.216249,-0.063383,-0.741424,,走っている
1420816158,15.69999981,0.397217,-1.440857,-0.056335,0.205063,0.301204,-0.737429,,走っている
1420816158,15.7099998,0.391541,-1.345947,-0.048889,0.199471,0.551541,-0.66073,,走っている
1420816158,15.71999979,0.352295,-1.238098,0.065125,0.170975,0.629039,-0.566987,,走っている
1420816158,15.72999978,0.270874,-1.067749,0.13147,0.149137,0.621848,-0.518784,,走っている
1420816158,15.74000001,0.195679,-0.905701,0.118286,0.16192,0.612261,-0.492685,,走っている
1420816158,15.75,0.17218,-0.682495,0.044067,0.190949,0.615457,-0.465521,,走っている
1420816158,15.76099992,0.104309,-0.492615,-0.005737,0.200003,0.636762,-0.494283,,走っている
1420816158,15.76999998,0.030396,-0.351746,-0.037354,0.198406,0.649545,-0.512925,,走っている
1420816158,15.7809999,0.014038,-0.137268,-0.107971,0.190682,0.727309,-0.509463,,走っている
1420816158,15.78999996,-0.003296,-0.070251,-0.135254,0.210656,0.783502,-0.440753,,走っている
1420816158,15.80099988,-0.023743,0.111511,-0.188965,0.242348,0.882838,-0.328634,,走っている
1420816158,15.80999994,-0.030029,0.229553,-0.229858,0.268713,1.054079,-0.158192,,走っている
1420816158,15.82099986,-0.043762,0.30365,-0.2005,0.244212,1.192031,0.04048,,走っている
1420816158,15.82999992,-0.037964,0.324463,-0.121948,0.130495,1.216798,0.218379,,走っている
1420816158,15.84099984,-0.025208,0.307495,-0.095825,-0.106793,1.176585,0.420247,,走っている
1420816158,15.8499999,0.021057,0.261353,-0.114197,-0.262854,1.207211,0.526241,,走っている
1420816158,15.86099982,0.076233,0.189636,-0.203308,-0.407996,1.336374,0.619451,,走っている
1420816158,15.86999989,0.130432,0.102539,-0.332214,-0.466586,1.432248,0.657534,,走っている
1420816158,15.87999988,0.199951,-0.013916,-0.328308,-0.560862,1.640241,0.741158,,走っている
1420816158,15.88999987,0.28009,-0.182251,-0.192993,-0.564324,1.487375,0.733967,,走っている
1420816158,15.89999986,0.422546,-0.392151,-0.009949,-0.582433,1.31933,0.713195,,走っている
1420816158,15.90999985,0.632324,-0.624146,0.032654,-0.502539,1.231712,0.699612,,走っている
1420816158,15.91999984,0.859985,-0.901123,0.05658,-0.431166,1.178981,0.686829,,走っている
1420816158,15.92999983,0.901489,-1.073242,0.076965,-0.381631,1.072721,0.447944,,走っている
1420816158,15.93999982,0.942017,-1.549194,0.151917,-0.614391,1.024252,0.257528,,走っている
1420816158,15.94999981,0.975342,-1.698303,0.114014,-0.980842,1.037035,0.291882,,走っている
1420816158,15.9599998,1.01416,-1.63855,0.038147,-1.381382,1.287372,0.60001,,走っている
1420816158,15.96999979,0.81488,-1.737122,-0.326233,-1.658617,2.04078,0.823982,,走っている
1420816158,15.98099995,0.509338,-1.999939,-0.609802,-1.712679,2.771019,0.730505,,走っている
1420816158,15.99000001,0.386169,-1.999939,-0.553955,-1.671933,2.977414,0.605337,,走っている
1420816158,16,0.428162,-1.999939,-0.435608,-1.412274,3.095659,0.275903,,走っている
1420816158,16.00999999,0.409668,-1.999939,-0.193359,-1.221858,2.974751,0.108391,,走っている
